05/30/17_16:10:18,44.1315,0.00598534,0.00481659,0.061285,0.110446,1.27993,2.52348,0.0062385,0
05/30/17_16:12:28,14.1004,0.0239113,0.0171006,0.165819,0.0695007,0.858912,1.23506,0.0341957,1
05/30/17_16:10:35,15,0.013909,0.011753,0.0837029,0.041939,0.0666574,0.0891582,0.0110027,1
05/30/17_16:12:06,4.20155,0.0374502,0.0270304,0.202595,0.0817082,0.13271,0.126826,28.7171,0
05/30/17_16:10:56,5.10604,0.0129084,0.0160515,0.123908,0.124968,0.174224,0.178534,9.65455,0
05/30/17_16:10:08,3.30108,0.0125085,0.0126896,0.325684,0.182007,1.36857,1.25841,9.27777,0
05/30/17_16:11:14,20.1025,0.0124604,0.00774148,0.0484115,0.179126,0.11415,0.113378,0.0185215,1
05/30/17_16:10:42,3.60783,0.0307942,0.0192408,0.261082,0.251956,0.248203,0.252605,37.7648,1
05/30/17_16:10:36,5.70253,0.00668105,0.00569941,0.0459644,0.05343,0.0446076,0.0415036,2.67605,1
05/30/17_16:11:26,14.4231,0.0333295,0.0234525,0.16829,0.145673,1.55015,2.71626,0.0135167,0
05/30/17_16:10:04,1.50018,0.003269,0.0042179,0.0572131,0.200274,0.0673403,0.0691933,0.921288,1
05/30/17_16:12:20,9.30623,0.00833803,0.00613174,0.0492845,0.065055,0.0715512,0.0613751,0.0315135,0
05/30/17_16:11:03,27.3023,0.0060753,0.00488178,0.0156464,0.0225522,0.0580007,0.0624732,0.00158269,1
05/30/17_16:10:26,27.0041,0.0060555,0.00318176,0.0124548,0.0226733,0.0942429,0.0942031,0.156805,1
05/30/17_16:10:15,8.70037,0.00563057,0.0043638,0.0324375,0.0692892,0.0313693,0.0326668,0.0616654,1
05/30/17_16:12:12,9.60984,0.0483191,0.0406623,0.501135,0.166138,1.23237,2.72997,0.0772746,0
05/30/17_16:12:47,115.2,0.00768288,0.00743621,0.0444233,0.125232,2.31535,5.4954,0.00414856,0
05/30/17_16:10:04,54.3006,0.00295134,0.00183423,0.00675817,0.0110611,0.0166205,0.015397,0.0150362,1
05/30/17_16:11:58,5.73521,0.0269609,0.0186699,0.168116,0.110783,0.331686,0.529072,1.17374,0
05/30/17_16:10:26,74.2269,0.0107345,0.0113422,0.0236051,0.00810516,0.0417054,0.0467103,0.0226789,1
05/30/17_16:11:48,54.0001,0.00751643,0.00398188,0.00360703,0.0111875,0.0118023,0.0125699,0.0962728,1
05/30/17_16:11:44,8.1017,0.00587743,0.00318984,0.0293067,0.0742312,0.0444086,0.0453279,2.28932,1
05/30/17_16:11:27,7.50003,0.0316988,0.0219855,0.123151,0.0867008,0.560009,0.853248,3.934,0
05/30/17_16:09:50,5.10261,0.0105257,0.00941445,0.282171,0.176542,0.370366,0.465771,3.04775,1
05/30/17_16:09:56,318.731,0.0086587,0.00597981,0.00205472,0.00191547,0.0542192,0.0531493,0.0989387,1
05/30/17_16:11:40,50.1033,0.0269511,0.0274914,0.158203,0.205683,1.91001,4.85716,0.468443,0
05/30/17_16:11:59,5.43004,0.0117399,0.00912803,0.121102,0.117467,0.653042,1.05463,1.17314,0
05/30/17_16:11:20,2.70041,0.00178834,0.00151376,0.0383313,0.33329,0.0192639,0.0146207,1.0215,1
05/30/17_16:11:51,76.5,0.000458959,0.000313237,0.000975946,0.00784298,0.0160177,0.0148898,0.00322928,1
05/30/17_16:09:37,4.50003,0.00227726,0.00217736,0.0409861,0.133381,0.0711861,0.0852237,0.0249239,1
05/30/17_16:10:48,12.6003,0.00386536,0.00216414,0.0118676,0.0476642,0.0517944,0.0499052,0.0665547,1
05/30/17_16:11:41,3.00015,0.0107666,0.00787609,0.120132,0.202042,0.173041,0.219793,4.98783,0
05/30/17_16:10:31,9.59997,0.00146356,0.000859757,0.00435841,0.0625036,0.0121035,0.0102492,0.306295,1
05/30/17_16:12:10,6.00087,0.0103225,0.00666319,0.0538245,0.10016,0.0357564,0.035893,0.264253,1
05/30/17_16:10:41,19.3124,0.0505825,0.0622805,0.805009,0.173199,4.28523,9.17008,1.7724,0
05/30/17_16:10:29,18.6064,0.00140016,0.00139866,0.0116755,0.0323217,0.054369,0.0739968,0.00151098,1
05/30/17_16:11:43,19.8092,0.00427352,0.0039685,0.0248527,0.031032,0.030068,0.0337028,0.0094551,1
05/30/17_16:11:22,17.4003,0.0226964,0.0120606,0.221266,0.0461114,0.967829,1.96447,0.211748,0
05/30/17_16:10:42,15.5203,0.0455013,0.0382502,0.709886,0.142463,1.41203,2.9472,4.3637,0
05/30/17_16:10:42,74.7001,0.0155105,0.00811926,0.103092,0.0460877,0.695201,1.29868,0.0075857,1
05/30/17_16:11:30,3.90813,0.0137715,0.0102655,0.12303,0.233382,0.0879565,0.0869205,22.6411,1
05/30/17_16:12:30,36.0019,0.00365769,0.0037364,0.035928,0.0166711,0.0535718,0.053329,0.19542,1
05/30/17_16:12:26,41.1425,0.0133007,0.0140527,0.134233,0.0450475,2.21,4.57591,0.0212883,0
05/30/17_16:10:00,2.70246,0.00988805,0.0140483,0.165388,0.226156,0.214334,0.194692,0.195003,0
05/30/17_16:10:18,30.109,0.0195986,0.0110265,0.101773,0.0222369,1.50843,2.70703,1.75161,0
05/30/17_16:11:23,7.80783,0.0151359,0.00920442,0.142933,0.118602,0.22716,0.310856,7.54753,0
05/30/17_16:10:14,6.30859,0.0188221,0.0165744,0.169416,0.104602,0.949119,1.14174,6.96692,0
05/30/17_16:11:10,15.3015,0.00450296,0.00294251,0.0150896,0.0392386,0.0247437,0.0263776,1.76052,1
05/30/17_16:12:05,6.0159,0.0419479,0.0259934,0.241324,0.151707,1.11808,1.54463,9.79609,0
05/30/17_16:11:24,3.00209,0.00571693,0.00399051,0.0733267,0.200246,0.0780753,0.114642,0.0314006,1
05/30/17_16:11:02,10.5001,0.00750147,0.0059355,0.037314,0.0578843,0.0434515,0.0474557,0.415676,1
05/30/17_16:09:23,5.7015,0.00877905,0.00471717,0.104913,0.159104,0.415365,0.390022,0.237871,1
05/30/17_16:10:50,15.9022,0.00754098,0.00420114,0.0160793,0.0378868,0.0695169,0.0744335,0.0188549,1
05/30/17_16:11:12,16.5004,0.0120809,0.00686217,0.045961,0.291146,0.313296,0.339485,0.0273957,1
05/30/17_16:13:05,6.93631,0.028509,0.0185747,0.176364,0.0937183,0.783104,1.13859,0.0717269,0
05/30/17_16:12:02,30.6008,0.00113837,0.000894234,0.0113147,0.0196648,0.0340429,0.0352928,0.464297,1
05/30/17_16:12:10,7.80161,0.0037293,0.00363559,0.0348005,0.115453,0.0256841,0.0277493,0.285217,1
05/30/17_16:10:07,1.50047,0.0225653,0.0250255,0.309532,0.399871,0.143738,0.163633,0.381475,1
05/30/17_16:10:03,26.4965,0.0689407,0.0673484,0.252095,0.512304,2.04533,4.07173,0.54398,0
05/30/17_16:11:30,5.10003,0.00191431,0.00128878,0.00955712,0.0588458,0.0164433,0.0156844,0.069194,1
05/30/17_16:12:04,9.30115,0.0124737,0.017354,0.25385,0.162192,0.186812,0.210704,0.0481215,1
05/30/17_16:12:02,9.90062,0.0164064,0.00879721,0.15914,0.0635123,0.822587,1.0726,6.66852,0
05/30/17_16:10:59,30.6002,0.00296994,0.00198199,0.0622365,0.235416,0.100871,0.10162,0.149732,1
05/30/17_16:10:14,4.50643,0.0112543,0.0107745,0.136799,0.270387,0.510834,0.680242,0.127985,1
05/30/17_16:12:20,17.4463,0.0285618,0.0228998,0.292128,0.0762093,0.60168,0.860721,0.0584297,0
05/30/17_16:10:19,126.042,0.00996501,0.00745385,0.00523447,0.00497137,0.0312387,0.032413,0.00790885,1
05/30/17_16:11:41,6.90222,0.0137368,0.00860383,0.147116,0.131527,0.0984102,0.0796825,9.46706,0
05/30/17_16:11:44,9.94324,0.03488,0.0297115,0.299288,0.0741078,2.10622,3.41909,0.2513,0
05/30/17_16:11:12,10.8538,0.0125796,0.0122417,0.209126,0.0554071,2.98861,5.99708,5.15589,0
05/30/17_16:12:22,10.5131,0.0102724,0.00931411,0.122421,0.0572346,0.90202,1.43819,4.60152,0
05/30/17_16:13:08,15.1547,0.0200394,0.022687,0.34692,0.089712,1.11892,2.2085,7.40711,1
05/30/17_16:10:06,15.601,0.00497798,0.00392112,0.0678021,0.115662,0.216336,0.265859,9.43997,1
05/30/17_16:11:51,3.3001,0.00321722,0.00257313,0.0695279,0.181857,0.105567,0.0964846,0.310333,0
05/30/17_16:10:40,210.07,0.00643154,0.00556863,0.00278237,0.00289901,0.0388937,0.0372705,0.0065172,1
05/30/17_16:10:51,10.2008,0.00272153,0.00167158,0.0259314,0.0590242,0.10863,0.121169,7.90204,0
05/30/17_16:09:53,97.2009,0.0144089,0.00840063,0.0172062,0.0284024,0.0394053,0.0469308,0.00101302,1
05/30/17_16:11:24,2.70002,0.00293372,0.00236535,0.0307126,0.222281,0.0345149,0.0316261,0.114296,1
05/30/17_16:10:49,123.601,0.00989199,0.00563482,0.00394579,0.00501406,0.0366502,0.0357628,0.0445687,1
05/30/17_16:10:03,9.9251,0.0151537,0.00960458,0.0817206,0.0635367,0.362069,0.436038,3.28779,0
05/30/17_16:11:15,10.5002,0.011209,0.00597287,0.0535365,0.0574508,0.134103,0.160435,6.93151,0
05/30/17_16:11:29,10.8151,0.0437535,0.0373001,0.525988,0.299673,0.424849,0.637186,1.10413,0
05/30/17_16:09:18,2.1107,0.0101044,0.0125645,0.118913,0.287562,0.254459,0.313543,0.128561,1
05/30/17_16:10:00,12.3022,0.0129033,0.00707145,0.0218912,0.0490045,0.0448003,0.0493729,0.0109309,1
05/30/17_16:09:40,26.4313,0.00191833,0.00234143,0.037553,0.0229649,0.131726,0.144508,0.0302451,1
05/30/17_16:10:02,42.9163,0.0237759,0.014631,0.0146238,0.0148387,0.109219,0.17542,0.00526275,1
05/30/17_16:10:09,5.40132,0.00496844,0.00409785,0.0482457,0.111163,0.0436626,0.0426481,0.565197,1
05/30/17_16:09:38,11.7012,0.0046521,0.00361486,0.0326694,0.0517286,0.0628977,0.0570663,0.115748,1
05/30/17_16:10:03,31.2001,0.00593236,0.0048092,0.0320487,0.0194117,0.532794,0.806994,0.982807,0
05/30/17_16:11:18,24.3039,0.00905418,0.00572413,0.0183849,0.0372199,0.0552615,0.0524422,0.163066,1
05/30/17_16:12:29,3.90003,0.00989376,0.00499122,0.0489152,0.231258,0.0138336,0.0118205,0.0395798,1
05/30/17_16:11:26,6.30646,0.0082313,0.0064445,0.0610989,0.0971996,0.0521471,0.0683222,0.106478,1
05/30/17_16:11:00,2.70418,0.00611497,0.00779098,0.131296,0.222527,0.0965123,0.0962493,3.75196,1
05/30/17_16:09:29,11.4022,0.027706,0.0140775,0.0668571,0.452654,0.0265263,0.0338027,0.0196589,1
05/30/17_16:10:48,7.83324,0.00873102,0.00304952,0.520807,0.540073,0.0610066,0.0381633,2.41901,0
05/30/17_16:11:53,8.09999,0.0253268,0.0137551,0.0605458,0.0381232,0.0546626,0.0610753,9.07597,1
05/30/17_16:10:42,20.157,0.0486679,0.0265273,0.336868,0.0707794,1.73996,3.70856,5.26018,0
05/30/17_16:11:37,27.3006,0.0167635,0.0178067,0.11801,0.0553374,0.295933,0.354217,0.983933,0
05/30/17_16:09:40,11.1186,0.0130891,0.0118487,0.0868055,0.0813971,0.0557405,0.0482889,0.0206132,1
05/30/17_16:12:35,3.90004,0.0036993,0.00216584,0.0302415,0.0770465,0.0667309,0.0670248,0.630025,1
05/30/17_16:09:50,387.011,0.00159135,0.00108084,0.00209596,0.00156093,0.0404904,0.0395921,0.000788138,1
05/30/17_16:10:47,11.7016,0.00307021,0.00248262,0.0200152,0.0513753,0.0253173,0.0255514,0.0910294,1
05/30/17_16:11:22,33.3021,0.0103319,0.00757967,0.0792128,0.0491771,0.289169,0.40597,0.177094,0
05/30/17_16:11:39,4.50596,0.0252672,0.0152554,0.150243,0.134929,0.190185,0.171822,7.93449,0
05/30/17_16:12:05,10.2122,0.00413897,0.00262187,0.0424037,0.0882437,0.385435,0.555492,0.049829,1
05/30/17_16:10:06,34.8047,0.00982507,0.00702979,0.0228292,0.0432324,0.0510992,0.0516302,0.00225729,1
05/30/17_16:10:17,77.7141,0.00798855,0.00832074,0.0565229,0.189451,2.21895,4.5283,0.00317706,0
05/30/17_16:09:59,26.1017,0.0143099,0.00887182,0.0128961,0.0234217,0.0413416,0.0400688,0.00746454,1
05/30/17_16:09:50,246.9,0.00409349,0.00287698,0.00220721,0.00244945,0.0422231,0.0412409,0.000701024,1
05/30/17_16:11:14,30.6753,0.0202767,0.0121738,0.162808,0.03912,3.04181,6.47926,2.33023,0
05/30/17_16:09:20,192.918,0.00971456,0.00588764,0.00505892,0.0109025,0.0678493,0.067223,0.00429183,1
05/30/17_16:12:52,7.50004,0.00791895,0.00473286,0.0940704,0.0802163,0.288724,0.308675,4.63321,0
05/30/17_16:10:13,336.342,0.00876314,0.00504408,0.00169078,0.00191375,0.0372353,0.0360181,0.000740252,1
05/30/17_16:11:08,26.1004,0.00389616,0.00395716,0.0362183,0.0871025,0.0888521,0.102482,0.0283977,0
05/30/17_16:10:00,15.0026,0.00428125,0.00299863,0.0271432,0.179971,0.194637,0.244239,0.0374326,1
05/30/17_16:11:08,4.49999,0.0203931,0.0121257,0.128237,0.134918,0.0726434,0.0728253,0.148042,1
05/30/17_16:10:09,61.2039,0.00558873,0.00356757,0.0137233,0.0100677,0.0376387,0.0457978,0.002061,1
05/30/17_16:10:52,15.006,0.00658676,0.0066072,0.0563379,0.0400587,0.0958729,0.124865,0.0111235,1
05/30/17_16:11:38,9.30363,0.00525373,0.00342157,0.0304608,0.065243,0.0396933,0.0430765,0.0438049,1
05/30/17_16:10:01,16.8038,0.014779,0.0109237,0.119663,0.0541247,1.13497,1.66839,0.75486,0
05/30/17_16:11:40,5.99998,0.0043033,0.00312237,0.0229332,0.0501664,0.0228767,0.0198795,0.0267085,1
05/30/17_16:11:00,9.6097,0.0104105,0.00677146,0.0623511,0.0624458,0.0942146,0.0950398,7.52317,0
05/30/17_16:10:17,4.2201,0.0232277,0.0143219,0.239799,0.153474,0.521395,0.651979,0.0952698,1
05/30/17_16:12:06,89.7196,0.0227135,0.01327,0.00927817,0.00676417,0.0513267,0.05655,0.000306284,1
05/30/17_16:10:34,42.0005,0.000920576,0.000572965,0.00354679,0.0142873,0.0200858,0.018551,0.00208284,1
05/30/17_16:10:31,27.6051,0.00412664,0.00325571,0.00656253,0.0109392,0.0301749,0.0294424,0.00341708,1
05/30/17_16:10:24,4.54394,0.0102067,0.00731869,0.0968836,0.198702,0.664152,0.982087,0.126163,1
05/30/17_16:09:39,44.7011,0.0220161,0.0101559,0.0207616,0.0140274,0.0776519,0.0839429,0.00425541,1
05/30/17_16:11:36,5.40759,0.0173014,0.00985525,0.121652,0.113245,0.175145,0.174405,0.0159397,1
05/30/17_16:12:29,24.1468,0.02579,0.0219871,0.231796,0.0838641,2.43445,5.72721,2.17425,0
05/30/17_16:12:11,28.5008,0.00234962,0.00215974,0.0175363,0.0315967,0.032204,0.038833,0.737188,1
05/30/17_16:11:37,36.0605,0.0139743,0.0105092,0.072503,0.028185,0.811266,1.26385,0.00663085,0
05/30/17_16:11:23,1.50118,0.00599997,0.00660769,0.087903,0.399787,0.118983,0.170004,0.341563,1
05/30/17_16:10:05,115.809,0.00578694,0.00615148,0.00456605,0.601423,0.0738667,0.0839407,0.00785829,1
05/30/17_16:09:34,21.3002,0.00582012,0.00374791,0.0120613,0.0287577,0.0569703,0.0535611,0.0322388,1
05/30/17_16:10:03,39.9569,0.0102896,0.00874179,0.0441764,0.150918,0.79814,1.07994,0.585953,0
05/30/17_16:10:22,2.10028,0.00846987,0.00868434,0.100951,0.143851,0.0788699,0.0700352,0.145616,0
05/30/17_16:09:49,149.116,0.0043925,0.00347292,0.00484412,0.0121426,0.0344831,0.036072,0.00320682,1
05/30/17_16:11:53,3.00009,0.00183705,0.00210488,0.0206702,0.199996,0.0278804,0.0326879,0.029435,1
05/30/17_16:11:58,5.44034,0.0228899,0.0208799,0.193335,0.113341,0.472435,0.639822,11.4804,0
05/30/17_16:09:36,34.2012,0.0195224,0.0125928,0.0459771,0.021312,0.115141,0.135327,4.90194,1
05/30/17_16:09:37,63.6004,0.00506572,0.00306216,0.0245103,0.0248915,0.176749,0.212299,0.0157392,1
05/30/17_16:10:32,4.50001,0.00109496,0.000783189,0.00947862,0.0666926,0.0210867,0.019858,1.62784,1
05/30/17_16:10:04,13.9605,0.0274599,0.01906,0.146992,0.0605843,0.229136,0.519811,1.07811,0
05/30/17_16:12:19,2.40212,0.00677332,0.00878034,0.0751241,0.250174,0.101791,0.118524,0.624783,1
05/30/17_16:10:30,14.4005,0.00121266,0.000658952,0.00434204,0.0208445,0.00752065,0.00679664,0.192131,1
05/30/17_16:10:40,13.7562,0.0686584,0.0465453,0.154664,0.061191,0.296002,0.425027,0.535856,0
05/30/17_16:10:45,1.50142,0.00386583,0.00393803,0.0387747,0.399855,0.112157,0.165673,1.32207,0
05/30/17_16:11:45,1.50038,0.058412,0.0616649,0.980036,0.600045,0.386303,0.462115,0.115964,1
05/30/17_16:11:20,8.70592,0.0752921,0.0517098,0.758226,0.171931,1.03352,1.70603,0.481981,0
05/30/17_16:11:51,23.7057,0.0178609,0.0128824,0.0564126,0.0383839,0.349302,0.436639,0.143747,0
05/30/17_16:11:12,19.6161,0.0517472,0.0438957,0.501582,0.148172,1.01629,2.18677,0.0531521,0
05/30/17_16:11:53,11.113,0.0364181,0.0178386,0.121012,0.061143,0.138437,0.157198,0.165261,0
05/30/17_16:11:09,3.60002,0.00032787,0.000396081,0.00498978,0.0833396,0.0186395,0.0167895,0.0954448,0
05/30/17_16:11:26,3.30081,0.00886905,0.00625427,0.0713624,0.182504,0.0609168,0.058302,8.86278,1
05/30/17_16:10:05,97.8038,0.0016649,0.00172358,0.00417668,0.00628505,0.0333476,0.0335361,0.00446073,1
05/30/17_16:12:07,4.20128,0.0108527,0.0110344,0.080972,0.143379,0.0778629,0.0764948,1.15765,0
05/30/17_16:11:17,6.03341,0.0473095,0.0345327,0.282563,0.101791,0.65467,0.786795,9.86213,0
05/30/17_16:11:49,13.8041,0.0416618,0.0318204,0.13757,0.0562482,1.43674,3.04267,4.33294,0
05/30/17_16:10:14,164.702,0.00610265,0.00378925,0.00295219,0.00368302,0.039418,0.0384549,0.00417307,1
05/30/17_16:12:13,41.1,0.00526139,0.00251944,0.0086458,0.0146587,0.0220795,0.0235422,0.00302477,1
05/30/17_16:09:37,29.4018,0.00996756,0.00683068,0.0121421,0.0205668,0.0437207,0.0458348,0.0109843,1
05/30/17_16:09:40,9.90051,0.00447701,0.00256215,0.0136455,0.0607309,0.02639,0.0248828,0.0972883,1
05/30/17_16:09:50,2.70099,0.00426591,0.00498331,0.0640551,0.222143,0.0972552,0.0948507,0.432304,1
05/30/17_16:11:30,3.04086,0.0628961,0.0442056,0.471333,0.218989,0.344244,0.422227,0.0246197,1
05/30/17_16:10:40,6.00449,0.0212945,0.0135601,0.209764,0.150772,0.333232,0.407512,3.90585,0
05/30/17_16:11:57,40.0528,0.0308187,0.0238222,0.0932453,0.0257798,1.62688,3.35305,0.0078833,0
05/30/17_16:12:00,7.20044,0.00199459,0.00207058,0.0212481,0.0418426,0.0625542,0.0625936,0.0144376,1
05/30/17_16:11:07,39.6,0.0089729,0.00617744,0.0720448,0.0302549,0.887858,1.40862,0.0161743,0
05/30/17_16:09:42,125.405,0.0088718,0.00580276,0.00280869,0.007372,0.0218953,0.0212575,0.0107763,1
05/30/17_16:12:05,17.4145,0.0106989,0.00580305,0.0706025,0.0345252,2.07367,4.0504,1.19172,0
05/30/17_16:09:57,15.0015,0.0327862,0.0193441,0.065226,0.0438426,0.0842098,0.0907481,2.85005,0
05/30/17_16:10:41,6.35833,0.033366,0.0196741,0.229666,0.150819,1.04659,1.39435,6.64614,0
05/30/17_16:10:51,16.2026,0.0291276,0.0241914,0.128828,0.0575214,0.371529,0.522886,2.92402,0
05/30/17_16:11:40,29.0283,0.0169043,0.0142942,0.0972806,0.0213055,2.02197,3.74583,0.201574,1
05/30/17_16:11:05,15.9009,0.0595406,0.0391339,0.113003,0.0443127,0.570809,0.95999,3.29027,0
05/30/17_16:10:12,20.4148,0.0282601,0.020839,0.122576,0.0281505,1.01648,1.77948,0.838839,0
05/30/17_16:11:27,35.7009,0.0219371,0.0186251,0.112314,0.0252353,1.81842,3.33629,0.00794374,0
05/30/17_16:10:46,3.44942,0.0726457,0.0789372,0.695313,0.527759,0.279723,0.523566,15.5821,0
05/30/17_16:11:06,18.3008,0.00455383,0.00252503,0.0125238,0.0328525,0.0201977,0.0193778,0.056753,1
05/30/17_16:11:24,6.60268,0.0613151,0.0391431,0.0556335,0.42156,0.0683868,0.0298228,3.25514,0
05/30/17_16:09:49,358.8,0.00271658,0.00210304,0.00167128,0.00656904,0.0324309,0.0306245,0.000420437,1
05/30/17_16:11:43,3.3186,0.111232,0.0709406,0.872142,0.268486,0.788743,0.70674,13.9601,0
05/30/17_16:12:04,3.31378,0.0483482,0.0391528,0.384972,0.216216,0.615003,0.728251,0.359118,0
05/30/17_16:10:23,18.3043,0.0102006,0.00654601,0.049174,0.0492632,0.446877,0.569777,0.00896196,0
05/30/17_16:10:50,12.9,0.0350839,0.015473,0.11774,0.046548,1.95047,3.67279,2.31206,0
05/30/17_16:12:10,51.9001,0.00318316,0.00157962,0.00570073,0.011635,0.0248809,0.0255953,0.00371272,1
05/30/17_16:10:22,60.6634,0.0112878,0.0065243,0.0640089,0.0651665,1.54741,2.96414,0.143622,0
05/30/17_16:12:17,20.7001,0.00487924,0.00264005,0.0134542,0.0290062,0.0358203,0.0356898,0.0146436,1
05/30/17_16:09:45,6.30002,0.000814403,0.000461531,0.0042017,0.0952375,0.0321681,0.0291256,0.0300266,1
05/30/17_16:09:44,13.8012,0.00385424,0.00288456,0.0175161,0.0435608,0.0275958,0.0299374,0.0109852,1
05/30/17_16:11:30,9,0.0112131,0.00669671,0.031887,0.0336751,0.0280073,0.0256461,0.0067002,1
05/30/17_16:10:48,30.0073,0.00882669,0.0057891,0.0586343,0.10998,0.263574,0.331869,0.0322159,0
05/30/17_16:12:09,4.80155,0.0115337,0.00664091,0.0650002,0.125457,0.0526197,0.0664576,0.012415,1
05/30/17_16:10:26,18.6617,0.0162128,0.0105147,0.0804138,0.0391237,0.205739,0.227519,0.00820394,0
05/30/17_16:11:48,9.38927,0.0577615,0.0416074,0.587283,0.245843,1.46156,3.07294,2.11226,0
05/30/17_16:10:08,391.619,0.0101264,0.00559902,0.00156099,0.0015963,0.0334896,0.0321083,0.000537198,1
05/30/17_16:09:42,199.215,0.00945767,0.00542984,0.00246492,0.00308774,0.057248,0.0559161,0.00119354,1
05/30/17_16:10:15,23.1752,0.0197766,0.0154573,0.0847662,0.719702,0.120378,0.144329,0.515522,1
05/30/17_16:11:52,1.50062,0.0131882,0.012964,0.190627,0.400089,0.13009,0.186652,0.211531,1
05/30/17_16:10:56,3.90003,0.00354395,0.00358161,0.0789825,0.153882,0.11775,0.122067,0.177402,1
05/30/17_16:10:21,5.40003,0.00124531,0.000783135,0.0103121,0.111135,0.0322736,0.0327379,0.049394,1
05/30/17_16:11:26,15.6,0.0214579,0.0186082,0.149837,0.0478193,0.220182,0.265328,0.393898,0
05/30/17_16:12:07,15.3003,0.00316936,0.00170792,0.0230343,0.0392168,0.0379289,0.0330653,0.00779011,1
05/30/17_16:09:57,27.9083,0.00973002,0.0113612,0.107405,0.211285,0.780838,1.14508,0.292925,0
05/30/17_16:09:54,58.5019,0.00709224,0.00391458,0.00632502,0.010299,0.0554986,0.0574463,0.00345652,1
05/30/17_16:10:05,2.41067,0.011622,0.0150296,0.304663,0.251889,0.407673,0.305909,0.728686,1
05/30/17_16:12:24,73.5407,0.00585805,0.00689308,0.0735911,0.0956681,1.10437,2.45041,0.0159842,0
05/30/17_16:09:23,21.6002,0.00294752,0.00194289,0.0331449,0.0833724,0.163611,0.184073,0.0278458,1
05/30/17_16:12:39,3.55065,0.0761778,0.078743,0.800577,0.240488,0.718301,0.796519,32.3321,0
05/30/17_16:11:28,11.1033,0.00406071,0.00420226,0.0340011,0.0543069,0.0522632,0.0642351,0.00756384,1
05/30/17_16:09:58,16.5021,0.0197382,0.0114769,0.0523512,0.0570116,0.222758,0.218356,0.511658,0
05/30/17_16:11:09,137.716,0.011956,0.00615333,0.00253813,0.00438991,0.0309878,0.0287404,0.0099876,1
05/30/17_16:11:39,3.30198,0.101385,0.0954744,0.94124,0.307088,0.745734,0.888738,1.08336,0
05/30/17_16:10:08,97.8152,0.00306633,0.00268842,0.00384388,0.00627059,0.0541532,0.0520719,0.00702376,1
05/30/17_16:10:01,47.4,0.000589842,0.00047121,0.00526689,0.012748,0.0774375,0.0752765,0.137708,1
05/30/17_16:10:17,49.8736,0.0244248,0.0229948,0.0519492,0.0543592,0.0653541,0.110587,0.0168494,1
05/30/17_16:10:37,13.503,0.0219058,0.0149395,0.0926308,0.249235,0.368567,0.477561,0.759808,0
05/30/17_16:11:12,3.30117,0.0083851,0.00983344,0.0841577,0.0929707,0.0904057,0.073542,1.03776,0
05/30/17_16:10:44,52.1988,0.0353728,0.02318,0.129696,0.223026,4.21751,11.5135,0.0473594,0
05/30/17_16:11:27,1.82173,0.0158857,0.0113942,0.34858,0.331123,0.382372,0.509203,0.626284,0
05/30/17_16:10:40,8.70035,0.00449019,0.00285457,0.0358427,0.069191,0.022142,0.0235609,0.0510113,1
05/30/17_16:11:56,5.43036,0.0883872,0.0658597,0.555879,0.140572,1.00393,1.73922,3.28988,0
05/30/17_16:10:53,35.4141,0.0158142,0.0113433,0.101252,0.0552862,1.28043,2.54044,0.00390085,0
05/30/17_16:10:44,79.468,0.0141003,0.0150205,0.0540369,0.0912646,1.02031,1.95648,0.0106816,1
05/30/17_16:09:51,13.5058,0.00409248,0.00431318,0.0266635,0.0446794,0.0353222,0.0346879,0.0127758,1
05/30/17_16:10:30,31.8242,0.0303269,0.0216164,0.0779288,0.0277179,0.472211,0.608642,4.47407,0
05/30/17_16:11:54,6.96732,0.0972771,0.0784937,0.771677,0.541503,0.684277,1.89657,2.61365,0
05/30/17_16:11:57,28.8424,0.0165371,0.0121871,0.122388,0.0490603,0.998774,1.52706,0.00308701,0
05/30/17_16:09:25,94.5072,0.00863203,0.00350604,0.0126737,0.127376,0.292221,0.39214,0.000683772,1
05/30/17_16:09:48,70.8189,0.0116738,0.00842051,0.0078839,0.00854487,0.0345838,0.0339513,0.00878616,1
05/30/17_16:09:55,64.2001,0.0107255,0.00832223,0.0511271,0.0194554,0.941674,1.75995,0.0050312,1
05/30/17_16:09:35,17.7089,0.022844,0.0114218,0.117088,0.0534697,0.960678,1.34139,0.247973,0
05/30/17_16:09:56,7.20014,0.00614323,0.00365851,0.0209997,0.083339,0.0278486,0.0274212,0.0103252,1
05/30/17_16:11:01,10.5002,0.022462,0.0129498,0.055236,0.0298308,0.0547897,0.0548475,0.0116323,1
05/30/17_16:10:33,4.69125,0.108292,0.0890834,0.619853,0.187442,2.2269,4.02755,8.70952,0
05/30/17_16:09:38,23.7043,0.0126054,0.00866892,0.0235948,0.30386,0.0909967,0.0796448,0.00923978,1
05/30/17_16:10:48,11.148,0.0629508,0.0370425,0.173797,0.0702394,0.557279,0.67589,6.07003,0
05/30/17_16:11:56,7.20632,0.00570333,0.00358557,0.0409681,0.0838915,0.0531233,0.0682091,0.0196471,1
05/30/17_16:12:02,2.77023,0.0899997,0.150489,0.729186,0.39371,0.587641,0.806556,5.94666,0
05/30/17_16:10:00,6.30889,0.023806,0.0185425,0.178331,0.144648,0.289695,0.332935,4.17121,0
